userName,content,score
Pengguna Google,"setiap bulan pasti logout, pas dimasukin kata sandi salah terus padahal udah bener. mana lemot padahal jaringan udua bagus . tolong diperbiki ya makasih",2
Pengguna Google,good,5
Pengguna Google,"TOLONGG DOONGGG diperbaikiiiii, mau login gak bisa mulu, katanya no. KTP, No. hp email salahh pdhal bner semuaaa ituuuu, trs buatt apa ini apk????? astaghfirullahaladzim, minta tlong Pandawa apa lah itu, gk ada hasil jg.",1
Pengguna Google,Terimakasih,5
Pengguna Google,JKN Mmbantu Masyarakat Lemah,5
Pengguna Google,"log out otomatis gliran mw log in gagal trus , kejadian kayak gini bisa lapor pak purbaya ga sih. biar cpt di sidak kerjaan IT nya ngapain aja masalah ko di piara..bikin susah rakyat dzolim kalian orang sakit di tambah sakit mikirin aplikasi ga guna!!!",1
Pengguna Google,"semoga perubahan data faspelkes tidak berubah lagi, sebab ini faslitas kesehatan yg terdekat dengan rumah",5
Pengguna Google,tidak bisa di instal/download. selalu ada pemberithuan 'kosongkan ruang penyimpanan untuk menginstal aplikasi ini'. padahal downloadnya pakai hp baru,1
Pengguna Google,"pokoke nya di bikin enak tenan, mudah akses nya jooz margodos",5
Pengguna Google,"mantap, sangat membantu bagi peserta BPJS",5
Pengguna Google,mudah di gunakan. salam anak Dayak Bakumpai,5
Pengguna Google,sangat baik,5
Pengguna Google,"apalikasi apa an,mau daftar susah nya minta ampun,katanya lebih mudah,malah di persusah",1
Pengguna Google,"sering gangguan, sudah ambil nomer antrian gak bisa dibuka jd ulang lagi dg nomer baru, niat mau hemat waktu malah buang waktu👎",2
Pengguna Google,"saya sangat senang dengan aplikasi ini jadi saya tidak perlu jauh² ke kantor bpjs nya, smoga apk ini semakin bagus",5
Pengguna Google,aplikasi ribet susah digunakan,1
Pengguna Google,Server gajelas!,1
Pengguna Google,"sdh dftr online,tp trnyta ada keperluan dan blm bisa datang pas hari H ehh tp di aplikasinya gak bisa ganti hari donk,,sdh dibatalkan tp dibilang kode booking tdk tertera atau apalah,kn ribet yaaaakk tolong dong diperbaiki,katanya dftr hrs online tp tolong dipermudah lagi",4
Pengguna Google,kenapa apk ini gak bisa login? tombol masuknya enggak bisa di clik! tiap bulan gaji dipotong tp giliran mau berobat apk enggak bisa login,1
Pengguna Google,cepat tepat,5
Pengguna Google,bagus tapi dibuka diluar negeri lemot applikasi kurang responsif,5
Pengguna Google,sangat terbantu terima kasih,5
Pengguna Google,Kenapa sekarang mau daftar online jadi sulit sih? Bikin emosi aja !!! Kalau peserta bpjs diharuskan daftar online programnya jangan kelas teri gini dong.Sampai kapan peserta bpjs mau berobat dipersulit ?,1
Pengguna Google,"ko g bisa daftarkan untuk anak Saya , skrg di persulit... harus saya kesana dl ... posisi saya sedang piket 24 jam tidak BS ditinggal... biasanya lgsg bisa ... skrg JD dipersulit sih ... tolong dibantu di permudahkan akses nya ka",1
Pengguna Google,bagus,5
Pengguna Google,"di suruh daftar trus padahal sudah daftar,gak mau login",1
Pengguna Google,ok lamcar,5
Pengguna Google,"Aplikasi tolol, online tp error dikit harus ke kantor sama aja gak online ini nama nya kyk yg ngantri cuman 10 org aja, di tkp puluhan orang ngantri",1
Pengguna Google,mempermudah akses,5
Pengguna Google,susah login nya...katanya NIK lah salah pasforlh salah..pd nik dan pasfor saya sdh benar....mohon perhatian pihat JKN...klau susah LOGIN kan menyusahkn kita yg punya BPJS..buat ambil antrian berobatnya gak bisa...tolong diperhatikn lg...saya sdh terdaftar...tpi gak login2....NIK dan faspor sya sdh terdaftar...kok gak mau login2,3
Pengguna Google,wellldone,5
Pengguna Google,Sering error kalo ngambil antrean online. Keburu tutup klinik nya...,1
Pengguna Google,"saya lupa password dan saya mau verifikasi lewat email, padahal email yg saya masukan sudah benar tp kenapa dibilang salah dan tidak tepat, padahal aplikasinya baru saya perbarui, email yg saya gunakan itu sudah benar sesuai dengan ketika saya mendaftar bpjs, gaje banget, mana nggk ada perbaikan dan jawaban atas masalah ini selalu tempalte, ini menyulitkan bukn memudahkan, tolong ya buat aplikasi itu sistem nya yg benar🙄",1
Pengguna Google,"apk ga guna. daftar pagi ga bisa, siang ga bisa, malem juga ga bisa. apk ga guna",1
Pengguna Google,after upgrade log out and can't login,4
Pengguna Google,Daftar online rujukan via JKN mudah. Tp kalo habis hujan sering eror,4
Pengguna Google,aplikasi peribet lelet gk ada guna ya bikin sengsara pasiyen,1
Pengguna Google,good,5
Pengguna Google,servernya down dari pagi,1
Pengguna Google,mohon aplikasi nya di perbaiki padahal sinyal bagus loading nya lama,1
Pengguna Google,Perbaiki saat pengambilan antrian selalu koneksi hilang,2
Pengguna Google,aplikasi y bagus,5
Pengguna Google,aplikasi suka eror pada saat ingin mengambil antrian,1
Pengguna Google,"aplikasi bikin emosi, mau daftar online aja offline terus. eror terus menerus",1
Pengguna Google,cepet banget dalam ganti data👍🏻,5
Pengguna Google,"ini aplikasi gimana sih ? ke rs suruh ambil antrian lewat jkn mobile, boro2 ambil antrian, buka ambil antrian aja ga kebuka2 ini aplikasi eror mulu heran, telp call centernya diangkat ga ada suaranya ditungguin ada kali 5 menit ga ada suara, call center nya bisu apa gimana yaa ?",1
Pengguna Google,ngelag. lemot. mau ambil antrian susahnya minta ampun,1
Pengguna Google,"sekarang parah, udah sering ke riset sendiri malah harus login manual, aneh sering eror juga kocak looo!!",1
Pengguna Google,servernya tiap bulan down terus,1
Pengguna Google,"makin parah apk jkn udah log in malah log out sendiri,mau ambil antrean malah loading terus knp sih benerin dulu dahh",1
Pengguna Google,"aplikasi lemot, orang mau berobat pun sulit. loading terus, padahal sinyal bagus. sampai bolak-balik uninstall.",2
Pengguna Google,sering keluar keluar sendiri.. peh,1
Pengguna Google,aplikasinya bermasalah dan lambat,2
Pengguna Google,"aplikasi nya kok offline terus, ribet mau periksa aja susah",1
Pengguna Google,web diperbaharui terus kualitas kelas tk,1
Pengguna Google,eror dalam pengambilan antrian,1
Pengguna Google,"aplikasi gajelas,login gabisa,lupa sandi minta riset gabisa ,maaf gangguan terus,niat ganiat ini aplikasi! buang buang kuota!",1
Pengguna Google,"emg apk nya lemot gtu yaa, udh pake wifi, pke dta mau ngambil no antrian aja lemot bngt blng nya ""blm dpt di proses²"" cba tolong di perbaiki",1
Pengguna Google,apk makin lma mkin lemot,1
Pengguna Google,apk ini di buat untuk mempersulit keadaan.,1
Pengguna Google,selalu loading,3
Pengguna Google,"Aplikasi cacat !! kalau misalkan belum siap jgn sosoan rubah aturan jadi serba online , bikin ribet orang lain aja . perbaiki dulu layanan dan bug d aplikasi stiap mau di pake eror terus .",1
Pengguna Google,"bug gak bisa daftar antrian, tertulis offline. sudah re-install tapi tetap saja offline sewaktu mau daftar antrian. jaringan bagus dan paket internet masih ada.",1
Pengguna Google,"sangat lemot. error/offline terus tulisannya. saya mau ambil antrian susah sekali, terus disuruh isi skrining riwayat kesehatan. oklah saya klik buat isi. tapi halamannya cuma putih doang. gak ada apa-apa yang bisa diisi. pusing saya. udah berjam-jam saya coba tak siap-siap",2
Pengguna Google,"login antrian online offline terus, jaringan 5g, sudah instal ulang juga, ternyata memang kendala diaplikasi, faktanyabdi faskes juga kendala di aplikasi/ bpjsnya,, alasan / sarannya sangat klasik",1
Pengguna Google,aplikasi apa ini banyak ngelegnya,1
Pengguna Google,mudah di pakai aplikasinya,5
Pengguna Google,"setiap kali datang ke tempat pelayanan kesehatan aplikasi nya lemot , terlalu sering offline , mau cek in aja lama bgt loading nya",2
Pengguna Google,BARU KALI INI DI BUAT EMOSI ? SUDAH KU UPDATE SUDAH KU LOGIN DAFTAR BENAR MALAH GAK BISA MASUK2 TRUS KE APLIKASINYA ? LOADING TRUS GIMANA SIH .,3
Pengguna Google,mudah dan cepat,5
Pengguna Google,jaringannya,3
Pengguna Google,"lemot banget susah masuk nya, paket full data seluler full. masuk nya gak bisa.",1
Pengguna Google,"lelet, ujung2nya dikira offline.",1
Pengguna Google,"mau daftar ke faskes 1 aja susah banget,poli nya ga muncul seperti loading, padahal kuota saya banyak...belakangan sering seperti ini,coba tolong di perbaiki....terimakasih",4
Pengguna Google,"aplikasi gak guna, daftar online mau registrasi aplikasinya malah error. budget miliaran woyyyy kerja yang bener, duit masyarakat itu!",1
Pengguna Google,semakin buruk,1
Pengguna Google,"gabisa terus mau ambil antrean, loading lama endingnya ""permintaan ada belum dapat diproses. [2] mohon maaf atas ketidaknyamanan anda. (OFFLINE) padahal jaringan bagus ga masalah, care center gabisa dihubungi alias panggilan berakhir terus. ditambah tiba tiba login di perangkat lain sedangkan ini kan login menggunakan NIK",1
Pengguna Google,selalu loading dan keluar sendiri,1
Pengguna Google,aplikasi belum matang minta otp sms aja berjam jam tidak muncul,3
Pengguna Google,ngelag parah trus mau ambil antrian gabisa,1
Pengguna Google,"habis update kenapa jadi tidak bisa daftar online untuk pengambilan nomor antrian, dan log out otomatis terus.",4
Pengguna Google,"Jelek sekarang udah login tidak bisa sekali login, kalu mau msuk harus login lagi, SUDAH KUHAPUS APLIKASINYA 👎",1
Pengguna Google,"aplikasi nya susah, sering trouble.",1
Pengguna Google,"aneh ni apk, tiba2 faskes saya berubah otomatis tanpa ad pemberi tahuan sebelumnya",1
Pengguna Google,jaringan lemot mulu,3
Pengguna Google,"Tidak bisa daftar online, aplikasi kebanyakan lola selalu ada kesalahan dan loading tanpa henti untuk ambil nomor antrian, padahal jaringan bagus.",1
Pengguna Google,ampas.. lemot banget aplikasi pemerintah ga ada yg beres,1
Pengguna Google,"baru juga di perbarui...mau masuk dipersulit bgt.. sebelum di perbarui lgsg bisa ke akun nya, nh yg baru ini udah coba masuk pake nik sama pasword nya, malah gak bisa2.. uddah 3 hari dicoba belom masuk2 juga.. sebenrnya knp si.. coba di perbai ki lg sistemnya.. scara jkn ini salah satu aplikasi yg penting",1
Pengguna Google,"aplikasi busuk, error ngk jelas, log out sendiri,",1
Pengguna Google,pembuat aplikasi ini di audit. aplikasi error terus kok bisa di kasih publik,1
Pengguna Google,"lelet,terlalu sering gangguan. Coba lebih di tingkatkan lagi,karena ini utk orang sakit yg mau berobat.",1
Pengguna Google,"abis di update pasti selalu ada kendala, mana mau berobat gak bisa daftar datang langsung ke faskes malah bilang lagi gangguan, tolong dong perbaiki",2
Pengguna Google,pelayanan jkn di RSUD banten buruk banget. padahal saya bpjs bayar. check in doang 2 jam padahal mau control doang. petugas malah ngobrol. bobrok lah,1
Pengguna Google,"di saat2 perlu malah susah di akses menu nya,padahal sebelum2 nya gampang hedeuuueeeehhhhhhhh piye to iki min. padahal baru di update",2
Pengguna Google,"lemot banget, pake data lemot pake wifi pun masih lemot, padahal apk lain kenceng dan normal normal aja kemungkinan besar bukan gangguan di internet nya tapi di apk nya",1
Pengguna Google,"Lu bikin apk gimana si, daftar segala online apa apa, tapi apk lu delay mulu kocak, ngebug apa gimana tah coba lagi coba lagi mulu malesin amat.",1
Pengguna Google,"mau daftar antrian gak bisa, tulisannya permintaan anda belum dapat diproses terus",2
Pengguna Google,aplikasi jelek mau untuk daftar priksa ndak bisa offline2 terus. datang ke kantor bpjs tidak ada penyelesaian. pelayanan bpjs dan aplikasinya buruk jelek...,1
Pengguna Google,"system antrian loading terus keburu tewas yang mau berobat darurat,sedangkan dr faskes pertama mewajibkan daftar dr system antrian",1
Pengguna Google,"Tolong pelayanan diperbaiki baik itu server aplikasinya ataupun saat sudah dapat nomor antrian online, Krn sudah dapat antrian online aplikasi malah down tidak bisa check in di aplikasinya.",3
Pengguna Google,aplikasi error trus susah buat ambil antrian,2
Pengguna Google,"Apk nya sering offline , padahal mau daftar antrian buat berobat",1
Pengguna Google,"aplikasi nya sering sekali update, kalau update selalu suruh login lagi, dan tiap login butuh waktu lama, selalu membuat kesulitan, jadi kesusahan kalo butuh cepat, berkali kali minta kode atau pin atau pasword. lebih sulit login mobile jKN ini dari pada login m banking.. harap di perhatikan lagi sistemnya agar tidak terlalu mempersulit dan kalo update jangan selalu minta login ulang🙏🏻 pas buka aplikasi nya susah banget.. Ndak respon..",1
Pengguna Google,server sering down gak bisa ambil antrean. saran beli server yang berbobot Napa. jgan uangnya di korup terus,1
Pengguna Google,error... saat dibutuhkan berobat ke rs,2
Pengguna Google,bagus dan mempermudah,5
Pengguna Google,"tidak bisa download kartu digital untuk semua keluarga, terkadang suka eror.",2
Pengguna Google,"Sampai panas hp ku... sdh update aplikasi, tetep ga bisa kebuka halaman daftar antrean pdhal signal ada.. buat buka aplikasi lain jg lancar tolong diperbaiki",1
Pengguna Google,Aplikasinya sulit. Pelaksanaan Pendaftaran selalu Offline. sedangkan pelayanan Fakses mewajibkan harus ada pendaftaran Online.,1
Pengguna Google,pelayanan sangat memuaskan,5
Pengguna Google,aplikasi tidak bagus.... Tidak simpel. Tidak ada penyelesaian pihak terkait.,1
Pengguna Google,gara gara app error orang bisa mati sambil berdiri,1
Pengguna Google,"sekelas apk pelayanan kesehatan Nasional tidak dapat memberikan kelancaran menggunakan aplikasi. Setiap mendaftar antrian selalu terjadi kendala jaringan tidak nyambung dan sebagainya. tolonglah dioptimalkan apk seperti ini, kendala yang terjadi sangat menganggu",1
Pengguna Google,gk bisa masuk,2
Pengguna Google,kenapa aplikasi punya pemerintah banyak yg kurang bagus ya??,1
Pengguna Google,setelah update malah ga bisa login lagi aplikasi busuk banget ini ampun dah log out Mulu dah daftar onlinenya juga susah banget,1
Pengguna Google,tak berguna tadi nya simpel yg biasa setelah kebijakan daftar online pake ini malah makin ribet mending yg biasa aja dari pada harus online kagak benar benar ngelamain mlh,1
Pengguna Google,"aplikasi berat banyak bug , mau ambil nomer antrian aja gk bisa sama sekali padahal jaringan bagus wifi bagus",1
Pengguna Google,sebenarnya sangat membantu tetapi kadang logout sendiri. tolong di perbaiki,4
Pengguna Google,"loading lama banget, maupun menggunakan data seluler atau Wi-Fi sama saja. setelah itu terdeteksi bahwa saya offline, padahal tidak. tolong untuk di optimalkan",3
Pengguna Google,"aplikasi sering terlog out sendiri. saat memasukan password lagi malah NIK atau Password salah. mencoba dari lupa sandi, tapi tidak bisa dilakukan sama sekali. ada masalah harus coba beberapa saat lagi. begitu terus-menerus. Ribet.",1
Pengguna Google,"sering gak tersambung ke internet,padahal pake wifi,pake paket data sama aja tetep ga masuk,gagal² terus. coba lagi terus sampe muak. tolong dong diperbaiki aplikasinya,mana suka log out sendiri padahal sudah verifikasi dll tetep aja error. diperbaiki lagi aplikasinya,muak banget rasanya.",1
Pengguna Google,aplikasi terlalu berat,3
Pengguna Google,"jaringan bagus,tapi sering ngelag dan mengalami kesalahan jaringan, padahal aplikasi JKN nya aja yang gak ada perkembangan. aneh",1
Pengguna Google,Versi sebelumnya lebih baik karena setelah di update loading terus tidak bisa proses data apapun. Mohon diperbaiki lagi agar lebih baik. thanks,3
Pengguna Google,pendaftaran susah sekali,1
Pengguna Google,"Aplikasi milik pemerintah selalu tidak ada yang benar, Sering mengalami ketidak beresin, Urgent mau pakai untuk Rujukan ke Faskes 2 tetapi tidak bisa",1
Pengguna Google,"sangat lemot eror""terus..tolong dong diperbaiki agar saat cek in bisa lebih cepat",3
Pengguna Google,aplikasi tidak jelas,2
Pengguna Google,"jelek semua,apk nya ngeselin banget,lemot padahal udah pake paket data,kelur²terus,pokok nya nyebelin apk nya ,bikin susah",1
Pengguna Google,"Bikin jadwal kunjungan Faskes - Error berkali kali (Offline), sdh speedtest dapat 100 mbps (Tsel 5G, Youtube no buffer, netflix lancar) Saat query Polynya lama, butuh 10 menitan, pada saat pilih menu pilih tenga medis isi datanya blank ""No Data Found"", cuman dimasukkan deskripsi tdk bisa karena masih ada field yang belum terisi. Butuh perbaikan",3
Pengguna Google,aplilasi apa ini menyulitkan pegunan. lemott sekali masah haris log in log out,1
Pengguna Google,selalu log out.. begitu login susah sekali..NIK pasw Selalu salah...aneh emang,1
Pengguna Google,"Aplikasi nya kenapa ini ? error terus. Buka aplikasi mau daftar antrean berobat malah lemot, padahal sinyal saya bagus. Terus kalau buka aplikasi, minta log in terus. Tolong di perbaiki segera ya",2
Pengguna Google,"sinyal bagus giliran buka rujukan keterangan periksa jaringan terus, mau oake wifi atau data sama aja. aplikasi pemerintah sering bgt bermasalah",1
Pengguna Google,kenapa sekarang susah buat buka aplikasi nya,1
Pengguna Google,"kalau tau penggunanya banyaaak, mohon banget ditingkatkan lagi pengoprasionalannya, masa waktu nyampe faskes suruh ulang mulu login alias jueleekkkk buangettttt",1
Pengguna Google,"saat proses pendaftaran,terutama untuk verifikasi wajah harus berapa kali percobaan dan selalu keluar notif , permintaan anda belum dapat di proses",1
Pengguna Google,aplikasi negara ga ada yg beresss.. susah banget login padahal sinyal enak,1
Pengguna Google,"aplikasinya jangan seringan lelet dong,mutar mutar mulu.",5
Pengguna Google,parah sering error,1
Pengguna Google,aplikasi selalu keluar sendiri,1
Pengguna Google,"aplikasi hobine kok eror salah email, nik, password. aneh. menyusahkan.",1
Pengguna Google,"sangat mengecewakan ,,aplikasi penting tapi sering gangguan ,,",1
